text,funny
"Men at 26 plays football, Men at 40 plays tennis, Men at 60 plays golf, have you noticed every time you get older, your balls gets smaller?",1
Men don't care what's on TV. They only care what else is on TV.,1
Men don't care whats on tv. They care what else is on tv.,1
"Men kick friendship around like a football, but it doesn't seem to crack. Women treat it like glass and it goes to pieces.",1
"Men look at a woman's behind and go ""Oh! What an ass!"" Women look at a man's face and go ""Oh! What an ass!""",1
Men May Meet But Mountains Never,0
Men think about sex every sex words. I mean six words.,1
Mend Or End (End Or Mend),0
Menstrual jokes are not funny. Period.,1
Mental Note: Actual notes work better.,1
"Meowth loves round objects , as well as shiny , glittering things.",0
"MEPIS 's first official release was on May 10 , 2003.",0
Merkel ally threatens legal action over refugee policy ,0
Merkel calls for Germany to get more involved in world affairs ,0
"Merkel is the first woman , the first East German and the first scientist to be chancellor as well as the youngest post-war German chancellor.",0
Merkel opens exhibition of Holocaust art in Berlin:  ,0
Merkel presses Putin to ensure Ukraine ceasefire holds ,0
Merkel pressured on all fronts as ally takes swipe over migrants ,0
Merkel ready to lift Russia sanctions if conditions met: party officials ,0
Merkel says EU-Turkey plan is our priority on migration:  ,0
Merkel says implementation of EU-Turkey deal 'urgent' ,0
Merkel says refugees must return home once war is over ,0
Merkel says supports some kind of no-fly zone in Syria  ,0
Merkel urges better protection of EU external borders ,0
Merkel urges patience on refugees ahead of crucial state elections ,0
"Merkel warns against border closures, says to fight for EU-Turkey plan:  ",0
"Merkel warns against border closures, to fight for EU-Turkey plan ",0
Merkel warns against gains for British banks under EU deal - party officials  ,0
"Merkel's party, sliding in polls, weighs German 'border centres' ",0
Merlin Entertainments to be prosecuted over Alton Towers crash ,0
Meryl Streep sparks uproar over 'We're all Africans' remarks  ,0
"Met a girl in a bar last night. She said: ""Hi I'm Yvette"". I said ""Hi I'm an Accountant"".",1
"Met a girl in the club last night, she said ""Take me home &amp; I will do literally anything you want."" Best omelette EVER!",1
"Met a girl in the club last night, she said ""Take me home and I will do literally anything you want."" Best omelette EVER!",1
Metallurgical company CEO arrested for exports to Iran: U.S. Justice Department ,0
Metric continued to work on their debut album in the first few months of 2001.,0
"Mexican and Black jokes are all the same. Once you've heard Juan, you've heard Jamal.",1
Mexican drug lord Guzman seeks to speed up extradition to U.S. ,0
Mexican friends? I have Juan or two.,1
"Mexican jokes and black jokes are pretty much the same. Once you've heard Juan, you've heard Jamal.",1
Mexican kingpin 'Chapo' tried to trademark his name -local TV ,0
"Mexican ombudsman accuses marines of torture, assault ",0
Mexico 'affluenza' teen drops bid to block extradition to U.S.: judicial source ,0
Mexico accuses prison officials of homicide after brutal riot  ,0
Mexico aims to fulfill U.S. extradition request for 'Chapo' Guzman: sources ,0
"Mexico has recaptured the world's most notorious drug lord Joaquin ""El Chapo"" Guzman:  ",0
Mexico nabs infamous drug lord 'Chapo' Guzman after shootout ,0
Mexico recaptures drug boss 'Chapo' Guzman: President Pena Nieto ,0
"Mexico recaptures drug boss 'El Chapo' Guzman, President Pena Nieto confirms:  ",0
Mexico reports fresh theft of radioactive material ,0
Mexico says 11 pregnant women infected with Zika,0
Mexico says Sean Penn meeting was 'essential' to finding kingpin Chapo  ,0
Mexico speeding efforts to ensure 'Chapo' extradited: president ,0
Mexico starts extradition process for drug lord 'El Chapo' Guzman:  ,0
Mexico unleashes surprise rate hike to smoke out speculators:  ,0
"Mexico, Central American countries OK plan for stranded Cubans  ",0
Michael Bloomberg may launch independent U.S. presidential bid: report ,0
Michael J. Fox accidentally erases everything he draws on an Etch-a-Sketch.,1
Michigan attacks may renew scrutiny of Uber vetting processes,0
Michigan emails show officials knew of Flint water disease risk ,0
Michigan governor called to congressional hearing on Flint water crisis ,0
Michigan restores some powers to Flint mayor amid water crisis ,0
Michigan Senate approves $30 million to help pay Flint water bills,0
Michigan Uber driver admits role in deadly shooting spree: police  ,0
Michigan Uber driver admits to deadly shooting spree - media reports  ,0
Michigan Uber driver charged with killing six people admits to fatal shootings,0
"Michigan Uber driver does not enter plea at arraignment, says he prefers to ""remain silent.""",0
Michigan Uber driver switched cars during deadly shooting rampage ,0
"Mickey Mouse Clubhouse is a children 's television series , that premiered in prime time on Disney Channel on May 5 , 2006.",0
Microdon adults look more or less like typical flies.,0
"Microsleeps can occur at any time , typically without significant warning.",0
Microsoft beats Wall Street view on high demand for cloud products  ,0
"Microwave Mentality:
Having the attitude that if something can't be done in 5 minutes or less, it's not worth doing.",1
Middle age is when you’ve met so many people that every new person you meet reminds you of someone else.,1
"Midgard , is one of the Nine Worlds and is an old Germanic name for our world and is the home of Humans , with the literal meaning `` middle enclosure ''.",0
Midget psychic escaped from prison! Newspaper headline reads; Small Medium at Large.,1
Might Goes Before Right,0
"Might wake up early and go for a jog. Might also win the lottery, odds are about the same.",1
Migrant arrivals to Greece's Lesbos rise after days of bad weather ,0
Migrant spending splits German government ,0
Migrants block Greek motorway as bottleneck grows ,0
Migrants set out on foot along Greek highway to Macedonia  ,0
Migrants storm French port of Calais and board British ferry ,0
"Migrants stranded in Greece by taxi, tractor protests ",0
"Migrants' boat capsizes off Turkish coast, 22 drown: coast guard",0
"Mike Scully noted that Flanders is `` everything Homer would love to be , although he 'll never admit it ''.",0
"Mike Tyson was arrested for beating up a pizza waitress. As he was finish eating, she asked ""You wanna box for the rest of your pizza?""",1
Miley 's best friends are classmates Lilly Truscott and Oliver Oken who both learn her secret and help her keep it from their other classmates.,0
Militant attacks in Asia inject new urgency into U.S. bomb training  ,0
Militant group sidelined as Turkey unveils plan to end Kurdish unrest:  ,0
Militant in Islamic State video believed to be British bouncy castle salesman:  ,0
Militant who claimed responsibility for Indian base attack warns Pakistan against crackdown ,0
Militants attack near Libya's Ras Lanuf oil terminal: sources ,0
"Militants go on a shooting rampage at a Pakistan university, killing at least 19:",0
Militants kill at least 19 as they storm Pakistan university:,0
Militants launch largest attacks in months on Baghdad outskirts ,0
"Militants storm Pakistan university, killing at least 20:",0
Military chiefs gather in Paris to bolster Islamic State fight  ,0
